LP_zfinal,LP_mass_med_PDF,Reff_kpc,structural_type,nsersic_f277w,rearc_f277w,mag_f277w
0.728,11.0,2.404157616789306,Elliptical,2.967002942250166,0.2884036592748487,19.108527615269587
0.6738,10.75185,4.548417395895299,Elliptical,5.152809627731032,0.551948271120772,19.18747906654565
1.0192,9.76099,1.3839881709118182,Lenticular,1.616019173674443,0.1720508067900956,22.115729208455512
1.0538,10.1173,2.5056111711307514,Lenticular,2.177909062691959,0.3092174695488134,21.538509999930383
1.6549,11.12894,2.802073664535125,Elliptical,4.415832110011621,0.3308035937561457,20.288474614457854
0.3398,10.35342,1.5030927342315372,Elliptical,4.563730603608534,0.2907595928486219,18.852776411781868
0.7071,10.04924,2.6007207227932407,Spiral,1.0218699977473802,0.3403058690824238,21.18356188435182
0.6904,9.89998,0.44378600394087175,Elliptical,3.057644464726706,0.0577436204206827,21.194937083871142
1.6844,10.0086,1.638567437140446,Lenticular,1.857524980892174,0.1935111824794907,21.874785970874836
0.294,10.8284,3.211598653862584,Elliptical,4.034883408883724,0.5384079940440489,17.78348698857317
0.9454,10.95,4.724887907219016,Elliptical,2.073254017076626,0.452255514638866,19.53176363156025
1.5796,10.12932,0.7512718009498063,Elliptical,3.513197279049781,0.0886780032647977,21.93435199779429
0.331,10.14942,2.2434286184190917,Elliptical,2.686018831134171,0.3824840137426317,19.303377220559103
0.7456,11.12918,6.974058992318219,Elliptical,4.501978491620129,0.925601546784274,18.578732709032032
0.8932,10.74282,0.9238452983275953,Lenticular,2.8441476816741615,0.114351369069731,19.91102844284314
1.18,9.69358,3.65913886052971,Lenticular,1.8411209878178731,0.4423264400833334,21.772939232264303
1.8117,10.10639,2.190232103161176,Spiral,0.9567933456917416,0.2594604732824022,22.354145037324052
2.5426,10.82758,3.29590283320186,Elliptical,5.636105899679046,0.4098182240098305,21.923933879774157
1.3137,10.19736,2.698799293631292,Spiral,0.9125737635334537,0.3217840818699128,21.284024234316156
3.7874,11.07212,2.1239768895301387,Spiral,0.9817640110614542,0.4215821293441029,22.773540056053314
0.7156,9.68762,2.451713263680082,Spiral,0.3951779704682239,0.3748433533236164,21.009095987454664
0.16,10.34994,5.164818560006028,Elliptical,3.0759936509522463,1.305721696572786,16.983124482722655
0.9369,9.57382,1.2024036389165955,Spiral,1.2814643536860524,0.1344658488066965,21.801627398995088
0.4719,10.85001,2.645314068288919,Elliptical,3.0866738907664404,0.4402762093159688,18.05946309518817
1.4511,10.75247,1.0660296720903055,Elliptical,3.3847677935680687,0.1261470844000207,20.60737359419756
0.926,9.90925,3.9641443705924817,Elliptical,0.7923271527776597,0.3116823274058658,21.615159816075696
1.3386,10.54467,3.4928969381294035,Elliptical,2.6227513923164834,0.4157129497570215,20.627549759817008
0.4864,10.02737,2.3228317209297975,Spiral,1.4738028816689783,0.2700028511796676,20.071250133730953
2.4403,10.05,2.4405879903869474,Spiral,0.5855223870179327,0.3008153185016818,21.18393884582913
1.6698,10.30354,1.9257985581249,Spiral,0.589464204087438,0.2273891134622875,21.89483841158478
1.8218,11.29801,5.228001751458218,Elliptical,4.47726998857262,0.6195354521488634,20.139639409926176
0.6891,9.8544,3.7481968034109197,Lenticular,1.5594065175848133,0.4619929774167054,20.882248147221222
1.009,10.30671,0.880346163992873,Elliptical,3.4155555833322366,0.109693329626404,20.82387688482129
1.1139,10.89974,2.1568139451083046,Elliptical,4.11087773170892,0.2632774484517161,20.005742801437023
0.5177,9.94119,2.071773035375171,Spiral,0.5460255794631875,0.3197109802595267,20.7725616672248
0.331,11.07038,4.496062627792876,Elliptical,5.512485741514344,0.9428711619981848,17.588570388487625
0.6706,10.85,1.86099072230087,Elliptical,6.622386130625551,0.2852624121957217,19.30535552275489
0.6928,10.40372,2.2653498975413924,Elliptical,5.477655587968333,0.3702461062059373,20.435426134367493
0.9263,11.1,3.4881168819921706,Elliptical,5.280974346826687,0.414088255588831,19.006824527504847
0.5215,10.95456,3.266298129360496,Elliptical,4.4183245798564315,0.4926007254493222,18.1958993292718
0.7273,10.3988,2.3364860075254885,Lenticular,1.937337078798068,0.248084529032491,20.184180851680935
0.9863,11.35,3.9938057345198366,Elliptical,4.451669857010039,0.5067134058297108,18.522574575286725
0.3315,10.89997,4.036367101578196,Elliptical,3.473792070600477,0.9092954312464177,17.32617642052183
0.6732,10.60023,2.2939893272581764,Elliptical,2.23530274397514,0.3173065161749533,19.719045312357995
1.3449,9.84487,2.5396731407906272,Lenticular,1.576803117022895,0.3021350201786766,22.206991111433016
1.1695,9.83574,1.7873785896380119,Spiral,1.2394187755561088,0.2163667647258316,22.261598855167293
1.6185,10.45428,5.573500428759202,Elliptical,2.549907736717083,0.6578476211391608,21.496530935343515
0.22,10.49855,1.6801081746634172,Elliptical,2.8783442256319436,0.4354016310207107,18.341926184788704
0.6096,11.10098,3.9044014870608916,Elliptical,2.2506096370829067,0.5124177073247985,18.506017284637377
0.6913,10.98507,3.889431034032288,Elliptical,3.6977210385956103,0.5177648086508855,19.01110910872137
1.0099,11.10093,3.1065925779008867,Elliptical,3.279741353831918,0.3870092352095413,19.00544868580797
0.9101,9.76764,2.446892338317433,Spiral,1.4053831295151435,0.2799565620691236,22.061307762115437
0.8042,10.50529,3.6566047601693272,Elliptical,3.790042481949393,0.2925549020379525,20.058131566549264
0.9896,10.15,2.9579092422977937,Elliptical,3.681904453670248,0.2666667012845026,21.276591149182487
0.6985,9.76621,1.6764315275107011,Spiral,1.0093575573557347,0.2125279548137219,21.609963003801333
0.6993,11.1,2.4984951969937685,Elliptical,4.29643320486205,0.3058259877929696,19.122057022113076
1.2606,11.00474,3.008837141472832,Elliptical,4.300032567860317,0.3604050039671617,19.958126763105653
1.2988,10.50129,2.781578168668487,Lenticular,1.9365798707958208,0.3320477044191471,21.38653608639766
1.2207,10.83461,1.9283388330046827,Elliptical,6.565201026221214,0.2319479145107112,20.36942633690382
2.4927,10.90848,1.9328323005156895,Elliptical,2.8705738532237817,0.2392925967983452,21.25679156805124
0.3296,10.34985,2.978939215668519,Lenticular,2.6949019063131767,0.4758802777887465,18.715679450568317
1.629,10.33499,2.2297396698696303,Spiral,0.7585510275631357,0.2631888316049433,21.83926023478747
0.7016,10.72878,1.7805551408989553,Elliptical,4.471649448902862,0.2364098131275105,19.375331308985587
0.9999,10.88302,4.828933341855159,Spiral,1.1917930956046103,0.4701797541716989,19.619266027218295
1.1882,10.89948,3.034357443136931,Elliptical,6.020444623428465,0.3664122792562135,20.222532529232737
0.7562,11.2,6.288147687691747,Elliptical,5.109416786639081,0.5817572762097697,18.785904128290824
0.6907,11.2,8.418781214358914,Elliptical,5.091895743746912,0.6362371805648245,18.35548901566326
0.8287,10.95005,3.670700326955593,Elliptical,2.257014215490355,0.3592765817787053,19.346845095611087
0.8386,10.89901,4.254128199412981,Elliptical,5.731832789655214,0.5163904389908536,19.26453344235411
0.9251,9.95016,3.273980416099946,Irregular,0.5013566465579974,0.4163173594399917,21.43604280435003
0.8225,10.83261,2.044505211876067,Elliptical,3.937914213838501,0.2202499746604358,19.429508882896226
0.5231,11.02012,2.89499328567248,Elliptical,7.355750441971964,0.6322688158887532,18.12171148229687
0.4815,10.70298,2.4250032932571823,Lenticular,3.02570146873495,0.3864985496397414,19.213498311989333
0.9225,10.8,3.672814205829604,Elliptical,6.798386204495381,0.7974206520453492,19.37311544473891
1.4409,10.25458,0.7280835828941548,Elliptical,2.619458193083735,0.0861887831818973,22.038159166279087
0.1601,10.31356,1.0410001536208842,Elliptical,3.291453155371185,0.3506839053138774,18.094884907706856
0.6649,10.25152,1.8503631276880732,Lenticular,1.9214549179685376,0.2586568945848673,20.41421141215786
0.7054,10.94988,2.174870812893173,Elliptical,2.340402658563117,0.2717179299254798,19.22764494721182
0.5392,10.50007,1.7977014592477905,Elliptical,3.086566820037131,0.2707998849814968,19.65721479459568
